loc_code,date,ht_bottom_horizon,ht_top_horizon,horizon_thickness,meas_wt,meas_temp
sae,2/13/98,0.8,0.9,0.1,382,-5.5
sae,2/13/98,0.9,1,0.1,335,-6
sae,2/13/98,1,1.1,0.1,299,-8
sae,2/13/98,1.1,1.2,0.1,277,-9
sae,2/13/98,1.2,1.29,0.09,291,-9
sae,2/13/98,1.29,1.29,0,NaN,-3
6,2/17/98,0,0.1,0.1,303,-5
6,2/17/98,0.1,0.2,0.1,330,-5
6,2/17/98,0.2,0.3,0.1,369,-6
6,2/17/98,0.3,0.4,0.1,363,-7
6,2/17/98,0.4,0.5,0.1,492,-7
6,2/17/98,0.5,0.6,0.1,398,-8
6,2/17/98,0.6,0.7,0.1,452,-8
6,2/17/98,0.7,0.8,0.1,383,-9
6,2/17/98,0.8,0.9,0.1,330,-10
6,2/17/98,0.9,0.98,0.08,307,-10
6,2/17/98,0.98,0.98,0,NaN,-8
sae,2/20/98,0,0,0,NaN,0
sae,2/20/98,0,0.1,0.1,352,0
sae,2/20/98,0.1,0.2,0.1,352,-1
sae,2/20/98,0.2,0.3,0.1,405,-1
sae,2/20/98,0.3,0.4,0.1,357,-2
sae,2/20/98,0.4,0.5,0.1,368,-2
sae,2/20/98,0.5,0.6,0.1,355,-3
sae,2/20/98,0.6,0.7,0.1,386,-4
sae,2/20/98,0.7,0.8,0.1,415,-4
sae,2/20/98,0.8,0.9,0.1,375,-4
sae,2/20/98,0.9,1,0.1,333,-5
sae,2/20/98,1,1.1,0.1,339,-6
sae,2/20/98,1.1,1.2,0.1,319,-7
sae,2/20/98,1.2,1.3,0.1,313,-8
sae,2/20/98,1.3,1.4,0.1,232,-6
sae,2/20/98,1.4,1.43,0.03,209,-4
6,2/24/98,0,0,0,NaN,-4
6,2/24/98,0,0.1,0.1,280,-4.5
6,2/24/98,0.1,0.2,0.1,290,-5
6,2/24/98,0.2,0.3,0.1,310,-6
6,2/24/98,0.3,0.4,0.1,355,-7
6,2/24/98,0.4,0.5,0.1,355,-7
6,2/24/98,0.5,0.6,0.1,375,-8
6,2/24/98,0.6,0.7,0.1,356,-8
6,2/24/98,0.7,0.8,0.1,390,-8
6,2/24/98,0.8,0.9,0.1,320,-8
6,2/24/98,0.9,1,0.1,280,-7
6,2/24/98,1,1.11,0.11,190,-6
6,2/24/98,1.11,1.11,0,NaN,-5
sae,2/27/98,0,0,0,NaN,-1
sae,2/27/98,0,0.1,0.1,300,-1
sae,2/27/98,0.1,0.2,0.1,311,-2
sae,2/27/98,0.2,0.3,0.1,355,-2
sae,2/27/98,0.3,0.4,0.1,294,-2
sae,2/27/98,0.4,0.5,0.1,316,-3
sae,2/27/98,0.5,0.6,0.1,342,-3
sae,2/27/98,0.6,0.7,0.1,327,-3
sae,2/27/98,0.7,0.8,0.1,406,-3
sae,2/27/98,0.8,0.9,0.1,374,-4
sae,2/27/98,0.9,1,0.1,358,-4
sae,2/27/98,1,1.1,0.1,360,-5
sae,2/27/98,1.1,1.2,0.1,336,-6
sae,2/27/98,1.2,1.3,0.1,316,-7
sae,2/27/98,1.3,1.4,0.1,262,-10
sae,2/27/98,1.4,1.5,0.1,175,-14
sae,2/27/98,1.5,1.61,0.11,220,-16
sae,2/27/98,1.61,1.61,0,NaN,-11
6,3/3/98,0,0,0,NaN,-5
6,3/3/98,0,0.1,0.1,115,-5
6,3/3/98,0.1,0.2,0.1,154,-5
6,3/3/98,0.2,0.3,0.1,153,-7
6,3/3/98,0.3,0.4,0.1,175,-7
6,3/3/98,0.4,0.5,0.1,220,-8
6,3/3/98,0.5,0.6,0.1,229,-8
6,3/3/98,0.6,0.7,0.1,253,-9
6,3/3/98,0.7,0.8,0.1,104,-11
6,3/3/98,0.8,0.9,0.1,293,-12
6,3/3/98,0.9,1,0.1,209,-12
6,3/3/98,1,1.1,0.1,387,-13
6,3/3/98,1.1,1.21,0.11,454,-11.5
6,3/3/98,1.21,1.21,0,NaN,-9
sae,3/6/98,0,0,0,NaN,0
sae,3/6/98,0,0.05,0.05,300,-1
sae,3/6/98,0.05,0.15,0.1,325,-1
sae,3/6/98,0.15,0.25,0.1,384,-1
sae,3/6/98,0.25,0.35,0.1,315,-2
sae,3/6/98,0.35,0.45,0.1,345,-2
sae,3/6/98,0.45,0.55,0.1,343,-3
sae,3/6/98,0.55,0.65,0.1,310,-4
sae,3/6/98,0.65,0.75,0.1,376,-4
sae,3/6/98,0.75,0.85,0.1,374,-5
sae,3/6/98,0.85,0.95,0.1,351,-5
sae,3/6/98,0.95,1.05,0.1,348,-5
sae,3/6/98,1.05,1.15,0.1,320,-5
sae,3/6/98,1.15,1.25,0.1,326,-6
sae,3/6/98,1.25,1.35,0.1,255,-7
sae,3/6/98,1.35,1.45,0.1,246,-7
sae,3/6/98,1.45,1.55,0.1,217,-6
sae,3/6/98,1.55,1.65,0.1,115,-1
sae,3/6/98,1.65,1.65,0,NaN,-1
6,3/10/98,0,0,0,NaN,-4
6,3/10/98,0,0.1,0.1,390,-4.5
6,3/10/98,0.1,0.2,0.1,410,-5
6,3/10/98,0.2,0.3,0.1,384,-6
6,3/10/98,0.3,0.4,0.1,381,-7
6,3/10/98,0.4,0.5,0.1,482,-7
6,3/10/98,0.5,0.6,0.1,477,-7
6,3/10/98,0.6,0.7,0.1,385,-7.5
6,3/10/98,0.7,0.8,0.1,345,-8.5
6,3/10/98,0.8,0.9,0.1,436,-9.5
6,3/10/98,0.9,1,0.1,435,-10
6,3/10/98,1,1.1,0.1,470,-11
6,3/10/98,1.1,1.2,0.1,488,-12
6,3/10/98,1.2,1.3,0.1,392,-13
6,3/10/98,1.3,1.3,0,NaN,-12.5
sae,3/13/98,0,0,0,NaN,0
sae,3/13/98,0,0.1,0.1,336,0
sae,3/13/98,0.1,0.2,0.1,354,0
sae,3/13/98,0.2,0.3,0.1,304,-1
sae,3/13/98,0.3,0.4,0.1,335,-1
sae,3/13/98,0.4,0.5,0.1,307,-2
sae,3/13/98,0.5,0.6,0.1,285,-2
sae,3/13/98,0.6,0.7,0.1,341,-3
sae,3/13/98,0.7,0.8,0.1,414,-3
sae,3/13/98,0.8,0.9,0.1,366,-3
sae,3/13/98,0.9,1,0.1,373,-4
sae,3/13/98,1,1.1,0.1,358,-4
sae,3/13/98,1.1,1.2,0.1,324,-5
sae,3/13/98,1.2,1.3,0.1,262,-6
sae,3/13/98,1.3,1.4,0.1,269,-6
sae,3/13/98,1.4,1.5,0.1,295,-6
sae,3/13/98,1.5,1.59,0.09,208,0
sae,3/13/98,1.59,1.59,0,NaN,0
6,3/17/98,0,0.1,0.1,357,-4
6,3/17/98,0.1,0.2,0.1,362,-5
6,3/17/98,0.2,0.3,0.1,346,-5
6,3/17/98,0.3,0.4,0.1,479,-5
6,3/17/98,0.4,0.5,0.1,483,-6
6,3/17/98,0.5,0.6,0.1,425,-6.5
6,3/17/98,0.6,0.7,0.1,390,-7
6,3/17/98,0.7,0.8,0.1,372,-7
6,3/17/98,0.8,0.9,0.1,415,-8
6,3/17/98,0.9,1,0.1,462,-9
6,3/17/98,1,1.1,0.1,499,-9
6,3/17/98,1.1,1.2,0.1,520,-9
6,3/17/98,1.2,1.28,0.08,450,-8
6,3/17/98,1.28,1.28,0,NaN,-6
sae,3/20/98,0,0,0,NaN,0
sae,3/20/98,0,0.1,0.1,314,-1
sae,3/20/98,0.1,0.2,0.1,346,-1.5
sae,3/20/98,0.2,0.3,0.1,334,-2
sae,3/20/98,0.3,0.4,0.1,335,-2
sae,3/20/98,0.4,0.5,0.1,355,-2
sae,3/20/98,0.5,0.6,0.1,340,-2
sae,3/20/98,0.6,0.7,0.1,292,-2
sae,3/20/98,0.7,0.8,0.1,360,-2
sae,3/20/98,0.8,0.9,0.1,349,-3
sae,3/20/98,0.9,1,0.1,392,-2.5
sae,3/20/98,1,1.1,0.1,370,-3
sae,3/20/98,1.1,1.2,0.1,337,-3
sae,3/20/98,1.2,1.3,0.1,279,-3
sae,3/20/98,1.3,1.4,0.1,309,-3
sae,3/20/98,1.4,1.5,0.1,259,-3.5
sae,3/20/98,1.5,1.6,0.1,153,-4
sae,3/20/98,1.6,1.7,0.1,148,-5
sae,3/20/98,1.7,1.8,0.1,168,-6
sae,3/20/98,1.8,1.9,0.1,136,-4
sae,3/20/98,1.9,1.94,0.04,134,0
sae,4/3/98,0,0,0,NaN,0
sae,4/3/98,0,0.1,0.1,351,0
sae,4/3/98,0.1,0.2,0.1,363,0
sae,4/3/98,0.2,0.3,0.1,321,-0.5
sae,4/3/98,0.3,0.4,0.1,343,-0.5
sae,4/3/98,0.4,0.5,0.1,335,-0.5
sae,4/3/98,0.5,0.6,0.1,363,-1
sae,4/3/98,0.6,0.7,0.1,352,-1
sae,4/3/98,0.7,0.8,0.1,378,-1.5
sae,4/3/98,0.8,0.9,0.1,391,-2
sae,4/3/98,0.9,1,0.1,360,-2
sae,4/3/98,1,1.1,0.1,339,-2.5
sae,4/3/98,1.1,1.2,0.1,329,-2.5
sae,4/3/98,1.2,1.3,0.1,320,-3
sae,4/3/98,1.3,1.4,0.1,328,-4
sae,4/3/98,1.4,1.5,0.1,289,-4
sae,4/3/98,1.5,1.6,0.1,244,-5.5
sae,4/3/98,1.6,1.7,0.1,193,-6
sae,4/3/98,1.7,1.8,0.1,163,-6.5
sae,4/3/98,1.8,1.9,0.1,148,-5
sae,4/3/98,1.9,1.96,0.06,122,0
sae,4/3/98,1.96,1.96,0,NaN,0
6,4/7/98,0,0,0,NaN,-1.5
6,4/7/98,0,0.1,0.1,379,-2
6,4/7/98,0.1,0.2,0.1,372,-3.5
6,4/7/98,0.2,0.3,0.1,323,-5
6,4/7/98,0.3,0.4,0.1,349,-5
6,4/7/98,0.4,0.5,0.1,430,-5
6,4/7/98,0.5,0.6,0.1,351,-5
6,4/7/98,0.6,0.7,0.1,388,-3.5
6,4/7/98,0.7,0.8,0.1,385,-4
6,4/7/98,0.8,0.9,0.1,387,-4.5
6,4/7/98,0.9,1,0.1,461,-4.5
6,4/7/98,1,1.1,0.1,471,-5
6,4/7/98,1.1,1.2,0.1,483,-6
6,4/7/98,1.2,1.3,0.1,468,-5
6,4/7/98,1.3,1.4,0.1,346,-5
6,4/7/98,1.4,1.5,0.1,349,-6
6,4/7/98,1.5,1.6,0.1,377,-6
6,4/7/98,1.6,1.7,0.1,385,-7
6,4/7/98,1.7,1.8,0.1,350,-8
6,4/7/98,1.8,1.9,0.1,246,-7
6,4/7/98,1.9,1.9,0,NaN,-5
sae,4/10/98,0,0,0,NaN,NaN
sae,4/10/98,0,0.1,0.1,322,0
sae,4/10/98,0.1,0.2,0.1,339,0
sae,4/10/98,0.2,0.3,0.1,284,-0.5
sae,4/10/98,0.3,0.4,0.1,347,-0.5
sae,4/10/98,0.4,0.5,0.1,306,-0.5
sae,4/10/98,0.5,0.6,0.1,323,-0.5
sae,4/10/98,0.6,0.7,0.1,341,-1
sae,4/10/98,0.7,0.8,0.1,365,-1
sae,4/10/98,0.8,0.9,0.1,363,-1
sae,4/10/98,0.9,1,0.1,342,-1.5
sae,4/10/98,1,1.1,0.1,294,-1.5
sae,4/10/98,1.1,1.2,0.1,325,-1.5
sae,4/10/98,1.2,1.3,0.1,325,-2
sae,4/10/98,1.3,1.4,0.1,205,-2
sae,4/10/98,1.4,1.5,0.1,165,-3
sae,4/10/98,1.5,1.6,0.1,222,-5.5
sae,4/10/98,1.6,1.7,0.1,214,-7
sae,4/10/98,1.7,1.76,0.06,239,-5
sae,4/10/98,1.76,1.76,0,NaN,-5
6,4/14/98,0,0.1,0.1,NaN,-1
6,4/14/98,0.1,0.2,0.1,NaN,-1
6,4/14/98,0.2,0.3,0.1,NaN,-2
6,4/14/98,0.3,0.4,0.1,NaN,-3
6,4/14/98,0.4,0.5,0.1,NaN,-3
6,4/14/98,0.5,0.6,0.1,NaN,-3
6,4/14/98,0.6,0.7,0.1,NaN,-4
6,4/14/98,0.7,0.8,0.1,NaN,-4
6,4/14/98,0.8,0.9,0.1,NaN,-4
6,4/14/98,0.9,1,0.1,NaN,-5
6,4/14/98,1,1.1,0.1,NaN,-5
6,4/14/98,1.1,1.2,0.1,NaN,-5
6,4/14/98,1.2,1.3,0.1,NaN,-5
6,4/14/98,1.3,1.4,0.1,NaN,-5
6,4/14/98,1.4,1.5,0.1,NaN,-5
6,4/14/98,1.5,1.6,0.1,NaN,-6
6,4/14/98,1.6,1.7,0.1,NaN,-5
6,4/14/98,1.7,1.8,0.1,NaN,-5
6,4/14/98,1.8,1.9,0.1,NaN,-5
6,4/14/98,1.9,2,0.1,NaN,-5
6,4/14/98,2,2.1,0.1,NaN,0
sae,4/17/98,0,0.1,0.1,340,0
sae,4/17/98,0.1,0.2,0.1,340,0
sae,4/17/98,0.2,0.3,0.1,360,0
sae,4/17/98,0.3,0.4,0.1,333,-0.5
sae,4/17/98,0.4,0.5,0.1,284,-0.5
sae,4/17/98,0.5,0.6,0.1,350,-0.5
sae,4/17/98,0.6,0.7,0.1,405,-0.5
sae,4/17/98,0.7,0.8,0.1,393,-0.5
sae,4/17/98,0.8,0.9,0.1,390,-0.5
sae,4/17/98,0.9,1,0.1,325,-1
sae,4/17/98,1,1.1,0.1,343,-1
sae,4/17/98,1.1,1.2,0.1,312,-1.5
sae,4/17/98,1.2,1.3,0.1,340,-1.5
sae,4/17/98,1.3,1.4,0.1,271,-2
sae,4/17/98,1.4,1.5,0.1,313,-2
sae,4/17/98,1.5,1.6,0.1,276,-3
sae,4/17/98,1.6,1.7,0.1,186,-3.5
sae,4/17/98,1.7,1.8,0.1,170,-3
sae,4/17/98,1.8,1.9,0.1,100,-1
sae,4/17/98,1.9,1.9,0,NaN,0
sae,4/24/98,0,0,0,NaN,0
sae,4/24/98,0,0.1,0.1,345,0
sae,4/24/98,0.1,0.2,0.1,328,0
sae,4/24/98,0.2,0.3,0.1,334,0
sae,4/24/98,0.3,0.4,0.1,327,0
sae,4/24/98,0.4,0.5,0.1,328,0
sae,4/24/98,0.5,0.6,0.1,391,0
sae,4/24/98,0.6,0.7,0.1,412,0
sae,4/24/98,0.7,0.8,0.1,396,0
sae,4/24/98,0.8,0.9,0.1,356,0
sae,4/24/98,0.9,1,0.1,368,0
sae,4/24/98,1,1.1,0.1,378,0
sae,4/24/98,1.1,1.2,0.1,366,0
sae,4/24/98,1.2,1.3,0.1,328,0
sae,4/24/98,1.3,1.4,0.1,327,0
sae,4/24/98,1.4,1.5,0.1,339,0
sae,4/24/98,1.5,1.6,0.1,313,0
sae,4/24/98,1.6,1.62,0.02,313,0
sae,4/24/98,1.62,1.62,0,NaN,0
6,4/28/98,0,0.1,0.1,369,-1
6,4/28/98,0.1,0.2,0.1,378,-1.5
6,4/28/98,0.2,0.3,0.1,376,-2
6,4/28/98,0.3,0.4,0.1,448,-2
6,4/28/98,0.4,0.5,0.1,443,-2
6,4/28/98,0.5,0.6,0.1,521,-2
6,4/28/98,0.6,0.7,0.1,510,-2.5
6,4/28/98,0.7,0.8,0.1,518,-2.5
6,4/28/98,0.8,0.9,0.1,519,-2.5
6,4/28/98,0.9,1,0.1,536,-3
6,4/28/98,1,1.1,0.1,499,-3
6,4/28/98,1.1,1.2,0.1,562,-3
6,4/28/98,1.2,1.3,0.1,476,-3
6,4/28/98,1.3,1.4,0.1,468,-3
6,4/28/98,1.4,1.5,0.1,452,-3
6,4/28/98,1.5,1.6,0.1,455,-3
6,4/28/98,1.6,1.7,0.1,471,-3
6,4/28/98,1.7,1.8,0.1,549,-3
6,4/28/98,1.8,1.9,0.1,507,-2.5
6,4/28/98,1.9,2,0.1,381,-3
6,4/28/98,2,2.1,0.1,329,-3
6,4/28/98,2.1,2.2,0.1,275,-3
6,4/28/98,2.2,2.28,0.08,258,-1
6,4/28/98,2.28,2.28,0,NaN,0
sae,5/1/98,0,0,0,NaN,0.2
sae,5/1/98,0,0.1,0.1,358,0
sae,5/1/98,0.1,0.2,0.1,313,0
sae,5/1/98,0.2,0.3,0.1,307,0
sae,5/1/98,0.3,0.4,0.1,315,0
sae,5/1/98,0.4,0.5,0.1,324,0
sae,5/1/98,0.5,0.6,0.1,412,0
sae,5/1/98,0.6,0.7,0.1,395,0
sae,5/1/98,0.7,0.8,0.1,368,0
sae,5/1/98,0.8,0.9,0.1,351,0
sae,5/1/98,0.9,1,0.1,380,0
sae,5/1/98,1,1.1,0.1,395,-0.5
sae,5/1/98,1.1,1.2,0.1,336,-0.5
sae,5/1/98,1.2,1.3,0.1,335,0
sae,5/1/98,1.3,1.4,0.1,383,0
sae,5/1/98,1.4,1.5,0.1,375,0
sae,5/1/98,1.5,1.57,0.07,363,0
sae,5/1/98,1.57,1.57,0,NaN,0
6,5/6/98,0,0.1,0.1,359,-0.5
6,5/6/98,0.1,0.2,0.1,410,-0.5
6,5/6/98,0.2,0.3,0.1,415,-0.5
6,5/6/98,0.3,0.4,0.1,472,-0.5
6,5/6/98,0.4,0.5,0.1,456,-0.5
6,5/6/98,0.5,0.6,0.1,479,-0.5
6,5/6/98,0.6,0.7,0.1,468,-0.5
6,5/6/98,0.7,0.8,0.1,392,-0.5
6,5/6/98,0.8,0.9,0.1,398,0
6,5/6/98,0.9,1,0.1,476,0
6,5/6/98,1,1.1,0.1,484,0
6,5/6/98,1.1,1.2,0.1,485,0
6,5/6/98,1.2,1.3,0.1,439,0
6,5/6/98,1.3,1.4,0.1,390,0
6,5/6/98,1.4,1.5,0.1,435,0
6,5/6/98,1.5,1.6,0.1,455,0
6,5/6/98,1.6,1.7,0.1,406,0
6,5/6/98,1.7,1.8,0.1,515,0
6,5/6/98,1.8,1.9,0.1,537,0
6,5/6/98,1.9,2,0.1,380,0
6,5/6/98,2,2.05,0.05,380,0
6,5/6/98,2.05,2.05,0,NaN,0
sae,5/6/98,0,0,0,NaN,0.5
sae,5/6/98,0,0.1,0.1,362,-0.5
sae,5/6/98,0.1,0.2,0.1,320,-0.5
sae,5/6/98,0.2,0.3,0.1,334,-0.5
sae,5/6/98,0.3,0.4,0.1,291,-0.5
sae,5/6/98,0.4,0.5,0.1,371,-0.5
sae,5/6/98,0.5,0.6,0.1,362,0
sae,5/6/98,0.6,0.7,0.1,392,-0.5
sae,5/6/98,0.7,0.8,0.1,367,0
sae,5/6/98,0.8,0.9,0.1,398,0
sae,5/6/98,0.9,1,0.1,440,0
sae,5/6/98,1,1.1,0.1,417,0
sae,5/6/98,1.1,1.2,0.1,433,0
sae,5/6/98,1.2,1.3,0.1,494,0
sae,5/6/98,1.3,1.4,0.1,373,0
sae,5/6/98,1.4,1.44,0.04,373,0
sae,5/6/98,1.44,1.44,0,NaN,0
6,5/13/98,0,0.1,0.1,429,0
6,5/13/98,0.1,0.2,0.1,406,0
6,5/13/98,0.2,0.3,0.1,456,0
6,5/13/98,0.3,0.4,0.1,426,0
6,5/13/98,0.4,0.5,0.1,522,0
6,5/13/98,0.5,0.6,0.1,551,0
6,5/13/98,0.6,0.7,0.1,485,0
6,5/13/98,0.7,0.8,0.1,452,0
6,5/13/98,0.8,0.9,0.1,505,0
6,5/13/98,0.9,1,0.1,552,0
6,5/13/98,1,1.1,0.1,569,0
6,5/13/98,1.1,1.2,0.1,546,0
6,5/13/98,1.2,1.3,0.1,523,0
6,5/13/98,1.3,1.4,0.1,473,0
6,5/13/98,1.4,1.5,0.1,472,0
6,5/13/98,1.5,1.6,0.1,527,0
6,5/13/98,1.6,1.7,0.1,476,0
6,5/13/98,1.7,1.8,0.1,626,0
6,5/13/98,1.8,1.9,0.1,558,0
6,5/13/98,1.9,2,0.1,437,0
6,5/13/98,2,2.08,0.08,513,0
6,5/13/98,2.08,2.08,0,NaN,0
t30,5/13/98,0,0.1,0.1,NaN,0
t30,5/13/98,0.1,0.2,0.1,NaN,0
t30,5/13/98,0.2,0.3,0.1,NaN,0
t30,5/13/98,0.3,0.4,0.1,NaN,0
t30,5/13/98,0.4,0.5,0.1,NaN,0
t30,5/13/98,0.5,0.6,0.1,NaN,0
t30,5/13/98,0.6,0.7,0.1,NaN,0
t30,5/13/98,0.7,0.8,0.1,NaN,0
t30,5/13/98,0.8,0.9,0.1,NaN,0
t30,5/13/98,0.9,1,0.1,NaN,0
t30,5/13/98,1,1.1,0.1,NaN,0
t30,5/13/98,1.1,1.2,0.1,NaN,0
t30,5/13/98,1.2,1.3,0.1,NaN,0
t30,5/13/98,1.3,1.4,0.1,NaN,0
t30,5/13/98,1.4,1.5,0.1,NaN,0
t30,5/13/98,1.5,1.6,0.1,NaN,0
t30,5/13/98,1.6,1.7,0.1,NaN,0
t30,5/13/98,1.7,1.8,0.1,NaN,0
t30,5/13/98,1.8,1.9,0.1,NaN,0
t30,5/13/98,1.9,1.98,0.08,NaN,0
t30,5/13/98,1.98,1.98,0,NaN,1
sae,5/14/98,0,0,0,NaN,0
sae,5/14/98,0,0.1,0.1,321,0
sae,5/14/98,0.1,0.2,0.1,321,0
sae,5/14/98,0.2,0.3,0.1,375,0
sae,5/14/98,0.3,0.4,0.1,308,0
sae,5/14/98,0.4,0.5,0.1,373,0
sae,5/14/98,0.5,0.6,0.1,394,0
sae,5/14/98,0.6,0.7,0.1,407,0
sae,5/14/98,0.7,0.8,0.1,381,0
sae,5/14/98,0.8,0.9,0.1,410,0
sae,5/14/98,0.9,1,0.1,469,0
sae,5/14/98,1,1.1,0.1,516,0
sae,5/14/98,1.1,1.2,0.1,470,0
sae,5/14/98,1.2,1.24,0.04,469,0
sae,5/14/98,1.24,1.24,0,NaN,0
84,5/19/98,0,0,0,NaN,0
84,5/19/98,0,0.1,0.1,586,0
84,5/19/98,0.1,0.2,0.1,584,0
84,5/19/98,0.2,0.3,0.1,561,0
84,5/19/98,0.3,0.4,0.1,521,0
84,5/19/98,0.4,0.5,0.1,487,0
84,5/19/98,0.5,0.6,0.1,430,0
84,5/19/98,0.6,0.7,0.1,443,0
84,5/19/98,0.7,0.8,0.1,464,0
84,5/19/98,0.8,0.9,0.1,430,0
84,5/19/98,0.9,1,0.1,430,0
84,5/19/98,1,1.1,0.1,402,0
84,5/19/98,1.1,1.2,0.1,406,0
84,5/19/98,1.2,1.3,0.1,435,0
84,5/19/98,1.3,1.4,0.1,438,0
84,5/19/98,1.4,1.5,0.1,475,0
84,5/19/98,1.5,1.6,0.1,465,0
84,5/19/98,1.6,1.7,0.1,425,0
84,5/19/98,1.7,1.8,0.1,525,0
84,5/19/98,1.8,1.9,0.1,539,0
84,5/19/98,1.9,1.94,0.04,539,0
84,5/19/98,1.94,1.94,0,NaN,0
85,5/19/98,2.1,2.2,0.1,501,0
85,5/19/98,2.2,2.3,0.1,507,0
85,5/19/98,2.3,2.4,0.1,505,0
85,5/19/98,2.4,2.5,0.1,521,0
85,5/19/98,2.5,2.6,0.1,524,0
85,5/19/98,2.6,2.7,0.1,473,0
85,5/19/98,2.7,2.8,0.1,504,0
85,5/19/98,2.8,2.9,0.1,489,0
85,5/19/98,2.9,3,0.1,509,0
85,5/19/98,3,3.1,0.1,558,0
85,5/19/98,3.1,3.2,0.1,503,0
85,5/19/98,3.2,3.3,0.1,549,0
85,5/19/98,3.3,3.4,0.1,531,0
85,5/19/98,3.4,3.5,0.1,512,0
85,5/19/98,3.5,3.6,0.1,536,0
85,5/19/98,3.6,3.7,0.1,535,0
85,5/19/98,3.7,3.8,0.1,458,0
85,5/19/98,3.8,3.9,0.1,522,0
85,5/19/98,3.9,4,0.1,544,0
85,5/19/98,4,4.1,0.1,515,0
85,5/19/98,4.1,4.2,0.1,490,0
85,5/19/98,4.2,4.3,0.1,488,0
85,5/19/98,4.3,4.3,0,NaN,0
88,5/20/98,0,0,0,NaN,0
88,5/20/98,0,0.1,0.1,852,0
88,5/20/98,0.1,0.2,0.1,507,0
88,5/20/98,0.2,0.3,0.1,531,0
88,5/20/98,0.3,0.4,0.1,500,0
88,5/20/98,0.4,0.5,0.1,540,0
88,5/20/98,0.5,0.6,0.1,494,0
88,5/20/98,0.6,0.7,0.1,603,0
88,5/20/98,0.7,0.8,0.1,532,0
88,5/20/98,0.8,0.9,0.1,546,0
88,5/20/98,0.9,1,0.1,561,0
88,5/20/98,1,1.1,0.1,537,0
88,5/20/98,1.1,1.2,0.1,530,0
88,5/20/98,1.2,1.3,0.1,592,0
88,5/20/98,1.3,1.4,0.1,569,0
88,5/20/98,1.4,1.5,0.1,608,0
88,5/20/98,1.5,1.6,0.1,516,0
88,5/20/98,1.6,1.7,0.1,556,0
88,5/20/98,1.7,1.7,0,NaN,0
ark,5/20/98,0,0.1,0.1,427,0
ark,5/20/98,0.1,0.2,0.1,419,0
ark,5/20/98,0.2,0.3,0.1,494,0
ark,5/20/98,0.3,0.4,0.1,473,0
ark,5/20/98,0.4,0.5,0.1,562,0
ark,5/20/98,0.5,0.6,0.1,533,0
ark,5/20/98,0.6,0.7,0.1,542,0
ark,5/20/98,0.7,0.8,0.1,524,0
ark,5/20/98,0.8,0.9,0.1,506,0
ark,5/20/98,0.9,1,0.1,552,0
ark,5/20/98,1,1.1,0.1,494,0
ark,5/20/98,1.1,1.2,0.1,520,0
ark,5/20/98,1.2,1.3,0.1,496,0
ark,5/20/98,1.3,1.4,0.1,586,0
ark,5/20/98,1.4,1.5,0.1,542,0
ark,5/20/98,1.5,1.5,0,NaN,0
g5n,5/20/98,0,0.1,0.1,392,0
g5n,5/20/98,0.1,0.2,0.1,415,0
g5n,5/20/98,0.2,0.3,0.1,367,0
g5n,5/20/98,0.3,0.4,0.1,329,0
g5n,5/20/98,0.4,0.5,0.1,440,0
g5n,5/20/98,0.5,0.6,0.1,456,0
g5n,5/20/98,0.6,0.7,0.1,416,0
g5n,5/20/98,0.7,0.8,0.1,421,0
g5n,5/20/98,0.8,0.9,0.1,456,0
g5n,5/20/98,0.9,1,0.1,436,0
g5n,5/20/98,1,1.1,0.1,404,0
g5n,5/20/98,1.1,1.2,0.1,408,0
g5n,5/20/98,1.2,1.3,0.1,475,0
g5n,5/20/98,1.3,1.4,0.1,487,0
g5n,5/20/98,1.4,1.5,0.1,501,0
g5n,5/20/98,1.5,1.6,0.1,503,0
g5n,5/20/98,1.6,1.7,0.1,515,0
g5n,5/20/98,1.7,1.8,0.1,604,0
g5n,5/20/98,1.8,1.9,0.1,452,0
g5n,5/20/98,1.9,1.9,0,NaN,0
g5v,5/20/98,0,0.1,0.1,487,0
g5v,5/20/98,0.1,0.2,0.1,489,0
g5v,5/20/98,0.2,0.3,0.1,470,0
g5v,5/20/98,0.3,0.4,0.1,491,0
g5v,5/20/98,0.4,0.5,0.1,494,0
g5v,5/20/98,0.5,0.6,0.1,496,0
g5v,5/20/98,0.6,0.7,0.1,547,0
g5v,5/20/98,0.7,0.8,0.1,525,0
g5v,5/20/98,0.8,0.9,0.1,529,0
g5v,5/20/98,0.9,1,0.1,551,0
g5v,5/20/98,1,1.1,0.1,561,0
g5v,5/20/98,1.1,1.2,0.1,557,0
g5v,5/20/98,1.2,1.3,0.1,469,0
g5v,5/20/98,1.3,1.4,0.1,571,0
g5v,5/20/98,1.4,1.5,0.1,527,0
g5v,5/20/98,1.5,1.6,0.1,536,0
g5v,5/20/98,1.6,1.7,0.1,515,0
g5v,5/20/98,1.7,1.8,0.1,571,0
g5v,5/20/98,1.8,1.83,0.03,571,0
6,5/21/98,0,0,0,NaN,0
6,5/21/98,0,0.1,0.1,451,0
6,5/21/98,0.1,0.2,0.1,381,0
6,5/21/98,0.2,0.3,0.1,354,0
6,5/21/98,0.3,0.4,0.1,471,0
6,5/21/98,0.4,0.5,0.1,470,0
6,5/21/98,0.5,0.6,0.1,453,0
6,5/21/98,0.6,0.7,0.1,405,0
6,5/21/98,0.7,0.8,0.1,405,0
6,5/21/98,0.8,0.9,0.1,468,0
6,5/21/98,0.9,1,0.1,466,0
